id,sportradar_player_id,player_name,name,position,price,salary,projected_points,avg_fppg,team,recent_team,opponent_team,opponent_display,home_away,game_time,gameday,stadium,game_id,headshot_url,jersey_number,roster_status,rank,prediction_rank,confidence
jacory_croskey-merritt_WAS_2025,,Jacory Croskey-Merritt,Jacory Croskey-Merritt,RB,4000,4000,1.0,1.0,WAS,WAS,NYG,vs NYG,home,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,155,155,0
elijah_young_KC_2025,,Elijah Young,Elijah Young,RB,4000,4000,1.0,1.0,KC,KC,LAC,@ LAC,away,Fri 09/05 20:00,2025-09-05,SoFi Stadium,2025_01_KC_LAC,,,ACT,156,156,0
jordan_james_SF_2025,,Jordan James,Jordan James,RB,4000,4000,1.0,1.0,SF,SF,SEA,@ SEA,away,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,157,157,0
jacardia_wright_SEA_2025,,Jacardia Wright,Jacardia Wright,RB,4000,4000,1.0,1.0,SEA,SEA,SF,vs SF,home,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,158,158,0
dj_giddens_IND_2025,,DJ Giddens,DJ Giddens,RB,4000,4000,1.0,1.0,IND,IND,MIA,vs MIA,home,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,159,159,0
dylan_sampson_CLE_2025,,Dylan Sampson,Dylan Sampson,RB,4000,4000,1.0,1.0,CLE,CLE,CIN,vs CIN,home,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,160,160,0
devin_neal_NO_2025,,Devin Neal,Devin Neal,RB,4000,4000,1.0,1.0,NO,NO,ARI,vs ARI,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,161,161,0
ollie_gordon_ii_MIA_2025,,Ollie Gordon II,Ollie Gordon II,RB,4000,4000,1.0,1.0,MIA,MIA,IND,@ IND,away,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,162,162,0
tahj_brooks_CIN_2025,,Tahj Brooks,Tahj Brooks,RB,4000,4000,1.0,1.0,CIN,CIN,CLE,@ CLE,away,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,163,163,0
kyle_monangai_CHI_2025,,Kyle Monangai,Kyle Monangai,RB,4000,4000,1.0,1.0,CHI,CHI,MIN,vs MIN,home,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,164,164,0
kalel_mullings_TEN_2025,,Kalel Mullings,Kalel Mullings,RB,4000,4000,1.0,1.0,TEN,TEN,DEN,@ DEN,away,Sun 09/07 16:05,2025-09-07,Empower Field at Mile High,2025_01_TEN_DEN,,,ACT,165,165,0
nay'quan_wright_IND_2025,,Nay'Quan Wright,Nay'Quan Wright,RB,4000,4000,1.0,1.0,IND,IND,MIA,vs MIA,home,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,166,166,0
jase_mcclellan_TB_2025,,Jase McClellan,Jase McClellan,RB,4000,4000,1.0,1.0,TB,TB,ATL,@ ATL,away,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,167,167,0
bhayshul_tuten_JAX_2025,,Bhayshul Tuten,Bhayshul Tuten,RB,4000,4000,1.0,1.0,JAX,JAX,CAR,vs CAR,home,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,168,168,0
deion_hankins_CHI_2025,,Deion Hankins,Deion Hankins,RB,4000,4000,1.0,1.0,CHI,CHI,MIN,vs MIN,home,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,169,169,0
quali_conley_CIN_2025,,Quali Conley,Quali Conley,RB,4000,4000,1.0,1.0,CIN,CIN,CLE,@ CLE,away,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,170,170,0
anthony_tyus_iii_SEA_2025,,Anthony Tyus III,Anthony Tyus III,RB,4000,4000,1.0,1.0,SEA,SEA,SF,vs SF,home,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,171,171,0
donovan_edwards_NYJ_2025,,Donovan Edwards,Donovan Edwards,RB,4000,4000,1.0,1.0,NYJ,NYJ,PIT,vs PIT,home,Sun 09/07 13:00,2025-09-07,MetLife Stadium,2025_01_PIT_NYJ,,,ACT,172,172,0
cam_skattebo_NYG_2025,,Cam Skattebo,Cam Skattebo,RB,4000,4000,1.0,1.0,NYG,NYG,WAS,@ WAS,away,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,173,173,0
raheim_sanders_LAC_2025,,Raheim Sanders,Raheim Sanders,RB,4000,4000,1.0,1.0,LAC,LAC,KC,vs KC,home,Fri 09/05 20:00,2025-09-05,SoFi Stadium,2025_01_KC_LAC,,,ACT,174,174,0
ulysses_bentley_iv_IND_2025,,Ulysses Bentley IV,Ulysses Bentley IV,RB,4000,4000,1.0,1.0,IND,IND,MIA,vs MIA,home,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,175,175,0
shunderrick_powell_PHI_2025,,ShunDerrick Powell,ShunDerrick Powell,RB,4000,4000,1.0,1.0,PHI,PHI,DAL,vs DAL,home,Thu 09/04 20:20,2025-09-04,Lincoln Financial Field,2025_01_DAL_PHI,,,ACT,176,176,0
tre_stewart_MIN_2025,,Tre Stewart,Tre Stewart,RB,4000,4000,1.0,1.0,MIN,MIN,CHI,@ CHI,away,Mon 09/08 20:15,2025-09-08,Soldier Field,2025_01_MIN_CHI,,,ACT,177,177,0
josh_williams_TB_2025,,Josh Williams,Josh Williams,RB,4000,4000,1.0,1.0,TB,TB,ATL,@ ATL,away,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Stadium,2025_01_TB_ATL,,,ACT,178,178,0
marcus_yarns_NO_2025,,Marcus Yarns,Marcus Yarns,RB,4000,4000,1.0,1.0,NO,NO,ARI,vs ARI,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,179,179,0
woody_marks_HOU_2025,,Woody Marks,Woody Marks,RB,4000,4000,1.0,1.0,HOU,HOU,LA,@ LA,away,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,180,180,0
jaydon_blue_DAL_2025,,Jaydon Blue,Jaydon Blue,RB,4000,4000,1.0,1.0,DAL,DAL,PHI,@ PHI,away,Thu 09/04 20:20,2025-09-04,Lincoln Financial Field,2025_01_DAL_PHI,,,ACT,181,181,0
jordan_waters_LA_2025,,Jordan Waters,Jordan Waters,RB,4000,4000,1.0,1.0,LA,LA,HOU,vs HOU,home,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,182,182,0
trevor_etienne_CAR_2025,,Trevor Etienne,Trevor Etienne,RB,4000,4000,1.0,1.0,CAR,CAR,JAX,@ JAX,away,Sun 09/07 13:00,2025-09-07,TIAA Bank Stadium,2025_01_CAR_JAX,,,ACT,183,183,0
damien_martinez_SEA_2025,,Damien Martinez,Damien Martinez,RB,4000,4000,1.0,1.0,SEA,SEA,SF,vs SF,home,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,184,184,0
jarquez_hunter_LA_2025,,Jarquez Hunter,Jarquez Hunter,RB,4000,4000,1.0,1.0,LA,LA,HOU,vs HOU,home,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,185,185,0
corey_kiner_SF_2025,,Corey Kiner,Corey Kiner,RB,4000,4000,1.0,1.0,SF,SF,SEA,@ SEA,away,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,186,186,0
jeff_wilson_SF_2025,,Jeff Wilson,Jeff Wilson,RB,4000,4000,0.9,0.9,SF,SF,SEA,@ SEA,away,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,187,187,0
hassan_haskins_LAC_2025,,Hassan Haskins,Hassan Haskins,RB,4000,4000,0.8,0.8,LAC,LAC,KC,vs KC,home,Fri 09/05 20:00,2025-09-05,SoFi Stadium,2025_01_KC_LAC,,,ACT,188,188,0
jonathan_ward_NYG_2025,,Jonathan Ward,Jonathan Ward,RB,4000,4000,0.8,0.8,NYG,NYG,WAS,@ WAS,away,Sun 09/07 13:00,2025-09-07,FedExField,2025_01_NYG_WAS,,,ACT,189,189,0
ke'shawn_vaughn_SF_2025,,Ke'Shawn Vaughn,Ke'Shawn Vaughn,RB,4000,4000,0.8,0.8,SF,SF,SEA,@ SEA,away,Sun 09/07 16:05,2025-09-07,Lumen Field,2025_01_SF_SEA,,,ACT,190,190,0
velus_jones_jr._NO_2025,,Velus Jones Jr.,Velus Jones Jr.,RB,4000,4000,0.8,0.8,NO,NO,ARI,vs ARI,home,Sun 09/07 13:00,2025-09-07,Mercedes-Benz Superdome,2025_01_ARI_NO,,,ACT,191,191,0
rasheen_ali_BAL_2025,,Rasheen Ali,Rasheen Ali,RB,4000,4000,0.8,0.8,BAL,BAL,BUF,@ BUF,away,Sun 09/07 20:20,2025-09-07,New Era Field,2025_01_BAL_BUF,,,ACT,192,192,0
dare_ogunbowale_HOU_2025,,Dare Ogunbowale,Dare Ogunbowale,RB,4000,4000,0.7,0.7,HOU,HOU,LA,@ LA,away,Sun 09/07 16:25,2025-09-07,SoFi Stadium,2025_01_HOU_LA,,,ACT,193,193,0
kene_nwangwu_NYJ_2025,,Kene Nwangwu,Kene Nwangwu,RB,4000,4000,0.7,0.7,NYJ,NYJ,PIT,vs PIT,home,Sun 09/07 13:00,2025-09-07,MetLife Stadium,2025_01_PIT_NYJ,,,ACT,194,194,0
tyler_goodson_IND_2025,,Tyler Goodson,Tyler Goodson,RB,4000,4000,0.7,0.7,IND,IND,MIA,vs MIA,home,Sun 09/07 13:00,2025-09-07,Lucas Oil Stadium,2025_01_MIA_IND,,,ACT,195,195,0
trey_sermon_PIT_2025,,Trey Sermon,Trey Sermon,RB,4000,4000,0.6,0.6,PIT,PIT,NYJ,@ NYJ,away,Sun 09/07 13:00,2025-09-07,MetLife Stadium,2025_01_PIT_NYJ,,,ACT,196,196,0
trayveon_williams_CLE_2025,,Trayveon Williams,Trayveon Williams,RB,4000,4000,0.4,0.4,CLE,CLE,CIN,vs CIN,home,Sun 09/07 13:00,2025-09-07,FirstEnergy Stadium,2025_01_CIN_CLE,,,ACT,197,197,0
